Dot Point Measurements

Generated: Wednesday 18 October 2023 11:31:16

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	OpCode	Period	Frame info 3	Frame info 4	Frame info 5	Frame info 6	level_2	level_3	level_4	level_5	scientific	qualifiers	CAAB_code		Radius %
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		883	3396													20120319-1	40					Macroalgae	Filamentous / filiform	Brown				80300931		78.5
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		976	2128													20120319-1	40					Unscorable						00000001		22.1
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		637	3425													20120319-1	40					Sponges	Cup-likes	Barrels				10000907		84.2
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		789	2851													20120319-1	40					Macroalgae	Filamentous / filiform	Red				80300933		55.5
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		977	1931													20120319-1	40					Unscorable						00000001		18.5
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		709	3771													20120319-1	40					Substrate	Consolidated (hard)	Rock				82001002		98.9
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		767	2814													20120319-1	40					Macroalgae	Filamentous / filiform	Red				80300933		54.5
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		905	2922													20120319-1	40					Substrate	Consolidated (hard)	Rock				82001002		56.1
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		607	2185													20120319-1	40					Unscorable						00000001		39.6
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		809	3236													20120319-1	40					Macroalgae	Filamentous / filiform	Brown				80300931		72.2
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		2131	2905													20120319-1	40					Substrate	Consolidated (hard)	Rock				82001002		63.9
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		1649	3107													20120319-1	40					Macroalgae	Filamentous / filiform	Brown				80300931		62.6
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		1795	2631													20120319-1	40					Substrate	Consolidated (hard)	Rock				82001002		43.4
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		2056	3125													20120319-1	40					Macroalgae	Filamentous / filiform	Red				80300933		71.0
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		1838	3141													20120319-1	40					Macroalgae	Erect coarse branching	Brown				80300904		67.0
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		2027	2882													20120319-1	40					Macroalgae	Filamentous / filiform	Red				80300933		60.0
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		1884	2859													20120319-1	40					Macroalgae	Filamentous / filiform	Red				80300933		55.3
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		1773	2079													20120319-1	40					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		23.3
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		1898	3150													20120319-1	40					Macroalgae	Filamentous / filiform	Red				80300933		68.6
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		2005	3529													20120319-1	40					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		87.9
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		1639	3579													20120319-1	40					Macroalgae	Filamentous / filiform	Brown				80300931		85.4
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		2006	3588													20120319-1	40					Macroalgae	Erect fine branching	Brown				80300908		90.7
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		2131	2571													20120319-1	40					Macroalgae	Erect coarse branching	Brown				80300904		51.8
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		1674	2400													20120319-1	40					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		30.4
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		2076	3763													20120319-1	40					Macroalgae	Filamentous / filiform	Brown				80300931		100.0
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		1749	2122													20120319-1	40					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		23.3
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		1718	2472													20120319-1	40					Macroalgae	Filamentous / filiform	Red				80300933		34.7
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		1807	2554													20120319-1	40					Cnidaria	Corals	Black & Octocorals	Branching (3D)			11168902		40.4
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		1968	2424													20120319-1	40					Macroalgae	Filamentous / filiform	Red				80300933		40.9
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		2140	2609													20120319-1	40					Macroalgae	Erect coarse branching	Brown				80300904		53.4
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		1822	1252													20120319-1	40					Macroalgae	Filamentous / filiform	Green				80300932		39.0
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		1927	1338													20120319-1	40					Macroalgae	Filamentous / filiform	Green				80300932		39.3
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		1600	1618													20120319-1	40					Unscorable						00000001		18.0
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		1951	163													20120319-1	40					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		90.1
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		1663	1248													20120319-1	40					Macroalgae	Filamentous / filiform	Green				80300932		35.0
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		1698	294													20120319-1	40					Macroalgae	Filamentous / filiform	Green				80300932		80.4
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		2061	1595													20120319-1	40					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		38.1
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		2146	115													20120319-1	40					Bryozoa	Soft	Foliaceous				20000907		95.9
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		1758	1916													20120319-1	40					Macroalgae	Filamentous / filiform	Green				80300932		20.4
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		2005	1687													20120319-1	40					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		34.0
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		2056	1522													20120319-1	40					Substrate	Consolidated (hard)	Rock				82001002		39.3
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		1772	749													20120319-1	40					Macroalgae	Filamentous / filiform	Green				80300932		59.8
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		1668	685													20120319-1	40					Macroalgae	Filamentous / filiform	Red				80300933		61.2
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		2125	1129													20120319-1	40					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		53.5
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		2100	19													20120319-1	40					Sponges	Massive forms	Simple				10000904		99.3
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		2029	7													20120319-1	40					Seagrasses	Strap-like leaves			Thalassodendron spp		63618905		98.7
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		1905	1029													20120319-1	40					Macroalgae	Filamentous / filiform	Green				80300932		50.4
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		1854	1894													20120319-1	40					Macroalgae	Filamentous / filiform	Green				80300932		25.1
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		1604	62													20120319-1	40					Macroalgae	Filamentous / filiform	Red				80300933		90.9
20120319-1_40_02_20230319_TOP_1_0003_0001.mp4_0066224.jpg	      0		1810	789													20120319-1	40					Macroalgae	Filamentous / filiform	Green				80300932		58.6
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		922	804													20120319-1	45					Substrate	Consolidated (hard)	Cobbles				82001004		61.0
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		710	250													20120319-1	45					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		90.0
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		852	1200													20120319-1	45					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		45.0
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		846	1836													20120319-1	45					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		25.3
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		861	833													20120319-1	45					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		60.7
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		946	1100													20120319-1	45					Substrate	Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)			82001012		47.1
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		542	1521													20120319-1	45					Sessile invertebrates						00000002		45.1
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		771	365													20120319-1	45					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		83.7
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		865	1520													20120319-1	45					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		32.4
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		796	767													20120319-1	45					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		65.0
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		525	1253													20120319-1	45					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		53.5
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		661	536													20120319-1	45					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		78.0
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		566	1782													20120319-1	45					Substrate	Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)			82001012		39.2
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		522	932													20120319-1	45					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		65.0
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		562	1129													20120319-1	45					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		56.4
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		861	461													20120319-1	45					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		77.8
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		623	1175													20120319-1	45					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		52.7
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		938	749													20120319-1	45					Substrate	Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)			82001012		63.3
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		774	13													20120319-1	45					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		100.0
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		1020	351													20120319-1	45					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		81.1
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		760	3209													20120319-1	45					Substrate	Consolidated (hard)	Cobbles				82001004		66.5
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		883	2671													20120319-1	45					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		40.6
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		1013	2582													20120319-1	45					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		33.6
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		941	3507													20120319-1	45					Substrate	Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)			82001012		77.2
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		753	3649													20120319-1	45					Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		86.5
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		970	2236													20120319-1	45					Substrate	Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)			82001012		22.1
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		724	2699													20120319-1	45					Substrate	Consolidated (hard)	Cobbles				82001004		46.4
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		857	3070													20120319-1	45					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		58.3
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		685	3477													20120319-1	45					Substrate	Consolidated (hard)	Cobbles				82001004		79.9
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		910	3034													20120319-1	45					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		55.7
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		814	2584													20120319-1	45					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		39.3
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		747	3207													20120319-1	45					Substrate	Consolidated (hard)	Cobbles				82001004		66.7
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		508	2735													20120319-1	45					Substrate	Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)			82001012		55.0
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		754	3659													20120319-1	45					Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		87.0
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		663	2312													20120319-1	45					Substrate	Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)			82001012		37.0
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		786	2097													20120319-1	45					Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		27.9
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		779	2802													20120319-1	45					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		48.7
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		889	3698													20120319-1	45					Substrate	Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)			82001012		86.8
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		1041	3705													20120319-1	45					Substrate	Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)			82001012		85.6
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		1048	2592													20120319-1	45					Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		33.2
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		1629	2640													20120319-1	45					Substrate	Consolidated (hard)	Cobbles				82001004		35.1
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		1747	3622													20120319-1	45					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		82.6
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		2149	2733													20120319-1	45					Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		53.9
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		1959	3754													20120319-1	45					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		91.7
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		1700	2927													20120319-1	45					Sessile invertebrates						00000002		49.4
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		1634	2506													20120319-1	45					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		29.4
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		1641	2944													20120319-1	45					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		49.3
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		2029	2687													20120319-1	45					Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		48.1
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		2068	2934													20120319-1	45					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		58.6
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		2134	1984													20120319-1	45					Substrate	Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)			82001012		38.6
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		2102	2907													20120319-1	45					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		58.5
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		1998	3693													20120319-1	45					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		89.6
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		2099	1929													20120319-1	45					Substrate	Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)			82001012		37.0
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		1690	2299													20120319-1	45					Substrate	Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)			82001012		23.0
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		1816	3141													20120319-1	45					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		61.3
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		2026	2247													20120319-1	45					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		35.8
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		1957	2834													20120319-1	45					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		51.4
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		2092	2573													20120319-1	45					Substrate	Unconsolidated (soft)	Pebble / gravel	Pebble (10-64mm)			82001012		46.7
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		1993	2242													20120319-1	45					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		34.2
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		1994	3811													20120319-1	45					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		94.9
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		1909	1785													20120319-1	45					Macroalgae	Erect fine branching	Brown				80300908		29.2
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		1826	810													20120319-1	45					Macroalgae	Erect coarse branching	Brown				80300904		61.8
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		1893	1354													20120319-1	45					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		40.7
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		1712	1886													20120319-1	45					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		18.6
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		1800	399													20120319-1	45					Macroalgae	Erect fine branching	Brown				80300908		80.3
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		2057	659													20120319-1	45					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		73.3
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		1924	700													20120319-1	45					Macroalgae	Erect coarse branching	Brown				80300904		68.6
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		2072	1041													20120319-1	45					Substrate	Consolidated (hard)	Cobbles				82001004		58.0
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		1893	1556													20120319-1	45					Macroalgae	Erect fine branching	Brown			Drift	80300908		33.9
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		1722	634													20120319-1	45					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		68.3
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		2039	1186													20120319-1	45					Substrate	Unconsolidated (soft)	Pebble / gravel	Gravel (2-10mm)			82001011		51.5
20120319-1_45_02_20230319_TOP_1_0007_0001.mp4_0047609.jpg	      0		1851	1896													20120319-1	45					Macroalgae	Erect fine branching	Brown				80300908		25.1
